#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACTB	NCL	9606.ENSP00000349960	9606.ENSP00000318195	0	0	0	0	0.085	0.110	0	0.488	0.548
ACTB	RUVBL1	9606.ENSP00000349960	9606.ENSP00000318297	0	0	0	0	0.063	0.937	0.900	0.358	0.995
ACTB	PKM	9606.ENSP00000349960	9606.ENSP00000320171	0	0	0	0	0.153	0	0	0.592	0.640
ACTB	TUBB3	9606.ENSP00000349960	9606.ENSP00000320295	0	0	0	0	0.085	0.158	0	0.539	0.614
ACTB	CALR	9606.ENSP00000349960	9606.ENSP00000320866	0	0	0	0	0.107	0.213	0	0.589	0.686
ACTB	CRMP1	9606.ENSP00000349960	9606.ENSP00000321606	0	0	0	0	0	0	0	0.466	0.467
ACTB	RPLP2	9606.ENSP00000349960	9606.ENSP00000322419	0	0	0	0	0.085	0.226	0	0.268	0.436
ACTB	PLEC	9606.ENSP00000349960	9606.ENSP00000323856	0	0	0	0	0.083	0.184	0	0.319	0.446
ACTB	HSPA5	9606.ENSP00000349960	9606.ENSP00000324173	0	0	0	0	0.064	0.225	0	0.762	0.813
ACTB	BGN	9606.ENSP00000349960	9606.ENSP00000327336	0	0	0	0	0.062	0.122	0	0.340	0.409
ACTB	P4HB	9606.ENSP00000349960	9606.ENSP00000327801	0	0	0	0	0.111	0.264	0	0.897	0.927
ACTB	BSG	9606.ENSP00000349960	9606.ENSP00000333769	0	0	0	0	0.073	0	0	0.418	0.438
ACTB	HBB	9606.ENSP00000349960	9606.ENSP00000333994	0	0	0	0	0	0.065	0	0.451	0.464
ACTB	HSP90AA1	9606.ENSP00000349960	9606.ENSP00000335153	0	0	0	0	0.072	0.210	0	0.918	0.935
ACTB	EIF5A	9606.ENSP00000349960	9606.ENSP00000336702	0	0	0	0	0.164	0.148	0	0.271	0.436
ACTB	TUBB	9606.ENSP00000349960	9606.ENSP00000339001	0	0	0	0	0.147	0.195	0	0.569	0.678
ACTB	EEF1A1	9606.ENSP00000349960	9606.ENSP00000339063	0	0	0	0	0.291	0.692	0	0.670	0.921
ACTB	TUBB4B	9606.ENSP00000349960	9606.ENSP00000341289	0	0	0	0	0.139	0.166	0.300	0.381	0.647
ACTB	PRDX6	9606.ENSP00000349960	9606.ENSP00000342026	0	0	0	0	0.076	0.057	0	0.391	0.423
ACTB	CTNNB1	9606.ENSP00000349960	9606.ENSP00000344456	0	0	0	0	0.065	0.282	0	0.842	0.885
ACTB	H1F0	9606.ENSP00000349960	9606.ENSP00000344504	0	0	0	0	0.062	0.067	0	0.544	0.566
ACTB	TPM4	9606.ENSP00000349960	9606.ENSP00000345230	0	0	0	0	0.152	0.259	0	0.416	0.601
ACTB	CTSB	9606.ENSP00000349960	9606.ENSP00000345672	0	0	0	0	0.062	0	0	0.538	0.548
ACTB	ANXA2	9606.ENSP00000349960	9606.ENSP00000346032	0	0	0	0	0.089	0.110	0	0.624	0.669
ACTB	RPS3A	9606.ENSP00000349960	9606.ENSP00000346050	0	0	0	0	0.082	0.133	0	0.340	0.429
ACTB	ANXA6	9606.ENSP00000349960	9606.ENSP00000346550	0	0	0	0	0	0.110	0	0.371	0.417
ACTB	FN1	9606.ENSP00000349960	9606.ENSP00000346839	0	0	0	0	0	0.074	0	0.801	0.808
ACTB	RAC1	9606.ENSP00000349960	9606.ENSP00000348461	0	0	0	0	0.082	0.371	0.600	0.465	0.860
ACTB	SERPINA1	9606.ENSP00000349960	9606.ENSP00000416066	0	0	0	0	0	0	0	0.401	0.401
ACTB	ATP1A1	9606.ENSP00000349960	9606.ENSP00000445306	0	0	0	0	0.049	0.145	0	0.324	0.402
ACTB	SPTB	9606.ENSP00000349960	9606.ENSP00000451752	0	0	0	0	0.062	0.360	0	0.090	0.406
ACTB	PRDX4	9606.ENSP00000349960	9606.ENSP00000368646	0	0	0	0	0.062	0.070	0	0.375	0.408
ACTB	ANXA11	9606.ENSP00000349960	9606.ENSP00000398610	0	0	0	0	0.052	0.078	0	0.377	0.408
ACTB	S100A8	9606.ENSP00000349960	9606.ENSP00000357722	0	0	0	0	0	0	0	0.410	0.410
ACTB	PLP1	9606.ENSP00000349960	9606.ENSP00000481006	0	0	0	0	0	0	0	0.413	0.413
ACTB	HSPA2	9606.ENSP00000349960	9606.ENSP00000378199	0	0	0	0	0.062	0.184	0	0.301	0.418
ACTB	ITGB2	9606.ENSP00000349960	9606.ENSP00000380948	0	0	0	0	0.062	0.096	0	0.370	0.419
ACTB	RPS13	9606.ENSP00000349960	9606.ENSP00000435777	0	0	0	0	0.062	0.107	0	0.362	0.419
ACTB	HSPA1B	9606.ENSP00000349960	9606.ENSP00000364801	0	0	0	0	0.062	0.184	0	0.306	0.422
ACTB	FLOT2	9606.ENSP00000349960	9606.ENSP00000378368	0	0	0	0	0.065	0.160	0	0.329	0.427
ACTB	PHB2	9606.ENSP00000349960	9606.ENSP00000441875	0	0	0	0	0.062	0.141	0	0.347	0.428
ACTB	HNRNPC	9606.ENSP00000349960	9606.ENSP00000451291	0	0	0	0	0.058	0.078	0	0.395	0.429
ACTB	VDAC2	9606.ENSP00000349960	9606.ENSP00000361635	0	0	0	0	0.082	0.130	0	0.346	0.432
ACTB	MOG	9606.ENSP00000349960	9606.ENSP00000366095	0	0	0	0	0	0	0	0.432	0.432
ACTB	ANXA7	9606.ENSP00000349960	9606.ENSP00000362010	0	0	0	0	0.068	0.078	0	0.394	0.434
ACTB	STIM1	9606.ENSP00000349960	9606.ENSP00000478059	0	0	0	0	0	0	0	0.435	0.435
ACTB	AGT	9606.ENSP00000349960	9606.ENSP00000355627	0	0	0	0	0	0	0	0.436	0.436
ACTB	CD163	9606.ENSP00000349960	9606.ENSP00000352071	0	0	0	0	0	0	0	0.438	0.438
ACTB	CAPZA2	9606.ENSP00000349960	9606.ENSP00000354947	0	0	0	0	0.144	0.213	0	0.235	0.440
ACTB	RAB4A	9606.ENSP00000349960	9606.ENSP00000355651	0	0	0	0	0	0.264	0	0.273	0.442
ACTB	YWHAQ	9606.ENSP00000349960	9606.ENSP00000371267	0	0	0	0	0.108	0.186	0	0.293	0.443
ACTB	STMN1	9606.ENSP00000349960	9606.ENSP00000410452	0	0	0	0	0.062	0	0	0.431	0.444
ACTB	SLC2A14	9606.ENSP00000349960	9606.ENSP00000445929	0	0	0	0	0	0.059	0	0.435	0.446
ACTB	RPS5	9606.ENSP00000349960	9606.ENSP00000472985	0	0	0	0	0.065	0.254	0	0.277	0.451
ACTB	HK1	9606.ENSP00000349960	9606.ENSP00000402103	0	0	0	0	0.089	0.118	0	0.387	0.464
ACTB	FLOT1	9606.ENSP00000349960	9606.ENSP00000365569	0	0	0	0	0	0	0	0.468	0.468
ACTB	PTGES3	9606.ENSP00000349960	9606.ENSP00000482075	0	0	0	0	0.083	0.177	0	0.368	0.481
ACTB	PARK7	9606.ENSP00000349960	9606.ENSP00000418770	0	0	0	0	0.060	0.116	0	0.425	0.481
ACTB	H6PD	9606.ENSP00000349960	9606.ENSP00000473348	0	0	0	0	0.062	0.151	0	0.402	0.482
ACTB	AQP4	9606.ENSP00000349960	9606.ENSP00000372654	0	0	0	0	0.063	0	0	0.472	0.484
ACTB	NEFL	9606.ENSP00000349960	9606.ENSP00000482169	0	0	0	0	0.049	0	0	0.481	0.485
ACTB	NCAM1	9606.ENSP00000349960	9606.ENSP00000480132	0	0	0	0	0	0.065	0	0.480	0.493
ACTB	HNRNPR	9606.ENSP00000349960	9606.ENSP00000363745	0	0	0	0	0	0.069	0	0.477	0.493
ACTB	XRCC5	9606.ENSP00000349960	9606.ENSP00000375978	0	0	0	0	0.062	0	0	0.484	0.495
ACTB	FSCN1	9606.ENSP00000349960	9606.ENSP00000371798	0	0	0	0	0.096	0.169	0	0.385	0.497
ACTB	ALDOA	9606.ENSP00000349960	9606.ENSP00000378669	0	0	0	0	0.203	0.057	0	0.392	0.503
ACTB	HNRNPK	9606.ENSP00000349960	9606.ENSP00000365439	0	0	0	0	0.111	0.101	0	0.431	0.506
ACTB	ATP5A1	9606.ENSP00000349960	9606.ENSP00000381736	0	0	0	0	0.179	0.145	0	0.352	0.506
ACTB	FTL	9606.ENSP00000349960	9606.ENSP00000366525	0	0	0	0	0.168	0.172	0	0.348	0.511
ACTB	GSTP1	9606.ENSP00000349960	9606.ENSP00000381607	0	0	0	0	0.099	0.103	0	0.452	0.518
ACTB	XRCC6	9606.ENSP00000349960	9606.ENSP00000352257	0	0	0	0	0.056	0	0	0.524	0.532
ACTB	PHGDH	9606.ENSP00000349960	9606.ENSP00000358417	0	0	0	0	0	0	0	0.536	0.536
ACTB	CLTC	9606.ENSP00000349960	9606.ENSP00000479606	0	0	0	0	0.062	0.095	0	0.511	0.549
ACTB	FAM213A	9606.ENSP00000349960	9606.ENSP00000482445	0	0	0	0	0	0	0	0.549	0.549
ACTB	CD9	9606.ENSP00000349960	9606.ENSP00000371958	0	0	0	0	0.062	0.071	0	0.534	0.558
ACTB	LAMP2	9606.ENSP00000349960	9606.ENSP00000408411	0	0	0	0	0	0.062	0	0.552	0.561
ACTB	ANXA4	9606.ENSP00000349960	9606.ENSP00000377833	0	0	0	0	0	0.245	0	0.445	0.563
ACTB	VSNL1	9606.ENSP00000349960	9606.ENSP00000384719	0	0	0	0	0.053	0.304	0	0.404	0.574
ACTB	DNM1	9606.ENSP00000349960	9606.ENSP00000362014	0	0	0	0	0.062	0.139	0	0.515	0.574
ACTB	VCP	9606.ENSP00000349960	9606.ENSP00000351777	0	0	0	0	0.101	0.202	0	0.468	0.585
ACTB	RPS18	9606.ENSP00000349960	9606.ENSP00000393241	0	0	0	0	0.062	0.091	0	0.574	0.606
ACTB	SPTAN1	9606.ENSP00000349960	9606.ENSP00000361824	0	0	0	0	0.053	0.298	0	0.459	0.609
ACTB	SLC2A1	9606.ENSP00000349960	9606.ENSP00000416293	0	0	0	0	0	0.059	0	0.605	0.613
ACTB	GPX1	9606.ENSP00000349960	9606.ENSP00000407375	0	0	0	0	0.082	0	0	0.608	0.625
ACTB	SPP1	9606.ENSP00000349960	9606.ENSP00000378517	0	0	0	0	0	0	0	0.632	0.632
ACTB	MBP	9606.ENSP00000349960	9606.ENSP00000380958	0	0	0	0	0	0	0	0.641	0.641
ACTB	VIM	9606.ENSP00000349960	9606.ENSP00000446007	0	0	0	0	0.063	0.175	0	0.588	0.654
ACTB	TPM1	9606.ENSP00000349960	9606.ENSP00000351022	0	0	0	0	0.109	0.391	0	0.426	0.661
ACTB	LDHA	9606.ENSP00000349960	9606.ENSP00000445175	0	0	0	0	0.098	0	0	0.647	0.668
ACTB	TFRC	9606.ENSP00000349960	9606.ENSP00000353224	0	0	0	0	0.063	0	0	0.664	0.671
ACTB	SOD2	9606.ENSP00000349960	9606.ENSP00000446252	0	0	0	0	0.049	0.056	0	0.668	0.676
ACTB	H2AFX	9606.ENSP00000349960	9606.ENSP00000434024	0	0	0	0	0.091	0.144	0	0.622	0.680
ACTB	NES	9606.ENSP00000349960	9606.ENSP00000357206	0	0	0	0	0	0	0	0.687	0.687
ACTB	MAP1LC3A	9606.ENSP00000349960	9606.ENSP00000363970	0	0	0	0	0.065	0.116	0	0.671	0.704
ACTB	ANXA1	9606.ENSP00000349960	9606.ENSP00000366109	0	0	0	0	0.062	0.110	0	0.693	0.722
ACTB	HSP90AB1	9606.ENSP00000349960	9606.ENSP00000360609	0	0	0	0	0.117	0.210	0	0.637	0.725
ACTB	HSPA8	9606.ENSP00000349960	9606.ENSP00000432083	0	0	0	0	0.098	0.247	0	0.632	0.728
ACTB	TUBB2A	9606.ENSP00000349960	9606.ENSP00000369703	0	0	0	0	0.085	0.166	0.300	0.554	0.730
ACTB	PARP1	9606.ENSP00000349960	9606.ENSP00000355759	0	0	0	0	0.062	0	0	0.727	0.733
ACTB	HRAS	9606.ENSP00000349960	9606.ENSP00000407586	0	0	0	0	0	0.104	0	0.716	0.735
ACTB	MYO6	9606.ENSP00000349960	9606.ENSP00000358994	0	0	0	0	0.062	0.235	0.600	0.218	0.745
ACTB	PTPRC	9606.ENSP00000349960	9606.ENSP00000411355	0	0	0	0	0	0.059	0	0.741	0.746
ACTB	GFAP	9606.ENSP00000349960	9606.ENSP00000468500	0	0	0	0	0.049	0	0	0.751	0.753
ACTB	CD44	9606.ENSP00000349960	9606.ENSP00000398632	0	0	0	0	0.062	0	0	0.767	0.772
ACTB	PGK1	9606.ENSP00000349960	9606.ENSP00000362413	0	0	0	0	0.170	0.253	0	0.672	0.779
ACTB	ITGA6	9606.ENSP00000349960	9606.ENSP00000386896	0	0	0	0	0.062	0	0.600	0.472	0.784
ACTB	MAP2	9606.ENSP00000349960	9606.ENSP00000353508	0	0	0	0	0.056	0.473	0	0.603	0.785
ACTB	PPIA	9606.ENSP00000349960	9606.ENSP00000419425	0	0	0	0	0.121	0.284	0	0.689	0.787
ACTB	RPLP0	9606.ENSP00000349960	9606.ENSP00000449328	0	0	0	0	0.138	0.240	0	0.716	0.798
ACTB	CAP1	9606.ENSP00000349960	9606.ENSP00000361883	0	0	0	0	0.233	0.656	0	0.302	0.800
ACTB	YWHAZ	9606.ENSP00000349960	9606.ENSP00000379287	0	0	0	0	0.267	0.200	0	0.688	0.801
ACTB	MYL12B	9606.ENSP00000349960	9606.ENSP00000463559	0	0	0	0	0.121	0.355	0.600	0.361	0.835
ACTB	CTNNA2	9606.ENSP00000349960	9606.ENSP00000384638	0	0	0	0	0	0.078	0.800	0.245	0.848
ACTB	GSN	9606.ENSP00000349960	9606.ENSP00000362924	0	0	0	0	0.062	0.719	0	0.560	0.874
ACTB	WASF2	9606.ENSP00000349960	9606.ENSP00000483313	0	0	0	0	0	0.226	0.800	0.307	0.883
ACTB	DCTN2	9606.ENSP00000349960	9606.ENSP00000408910	0	0	0	0	0.049	0.862	0	0.199	0.886
ACTB	MYL6	9606.ENSP00000349960	9606.ENSP00000446955	0	0	0	0	0.184	0.237	0.800	0.274	0.897
ACTB	ITGB1	9606.ENSP00000349960	9606.ENSP00000379350	0	0	0	0	0.062	0.152	0.600	0.721	0.899
ACTB	RDX	9606.ENSP00000349960	9606.ENSP00000384136	0	0	0	0	0.064	0.159	0.800	0.509	0.912
ACTB	PRKCA	9606.ENSP00000349960	9606.ENSP00000408695	0	0	0	0	0.062	0.222	0.800	0.537	0.923
ACTB	MYH10	9606.ENSP00000349960	9606.ENSP00000353590	0	0	0	0	0.066	0.369	0.800	0.494	0.932
ACTB	MYH14	9606.ENSP00000349960	9606.ENSP00000470298	0	0	0	0	0.062	0.369	0.800	0.499	0.932
ACTB	MSN	9606.ENSP00000349960	9606.ENSP00000353408	0	0	0	0	0.136	0.159	0.800	0.713	0.952
ACTB	EZR	9606.ENSP00000349960	9606.ENSP00000356042	0	0	0	0	0.085	0.309	0.800	0.922	0.988
ACTB	ACTG1	9606.ENSP00000349960	9606.ENSP00000458162	0	0	0	0.987	0.455	0.973	0.900	0.586	0.998
ACTB	CFL1	9606.ENSP00000349960	9606.ENSP00000432660	0	0	0	0	0.372	0.961	0.800	0.677	0.998
ACTG1	MIF	9606.ENSP00000458162	9606.ENSP00000215754	0	0	0	0	0.118	0	0	0.370	0.421
ACTG1	MYH9	9606.ENSP00000458162	9606.ENSP00000216181	0	0	0	0	0.093	0.355	0.800	0.514	0.935
ACTG1	ITGB8	9606.ENSP00000458162	9606.ENSP00000222573	0	0	0	0	0	0.066	0.600	0.122	0.643
ACTG1	PFN1	9606.ENSP00000458162	9606.ENSP00000225655	0	0	0	0	0.278	0.251	0.800	0.662	0.958
ACTG1	GAPDH	9606.ENSP00000458162	9606.ENSP00000229239	0	0	0	0	0.257	0.166	0	0.878	0.918
ACTG1	TPI1	9606.ENSP00000458162	9606.ENSP00000229270	0	0	0	0	0.111	0.368	0	0.383	0.623
ACTG1	ENO1	9606.ENSP00000458162	9606.ENSP00000234590	0	0	0	0	0.198	0.124	0	0.467	0.593
ACTG1	CAT	9606.ENSP00000458162	9606.ENSP00000241052	0	0	0	0	0.062	0.089	0	0.419	0.460
ACTG1	HIST1H4F	9606.ENSP00000458162	9606.ENSP00000244537	0	0	0	0	0.058	0.347	0	0.282	0.520
ACTG1	CANX	9606.ENSP00000458162	9606.ENSP00000247461	0	0	0	0	0.088	0	0	0.407	0.437
ACTG1	TUBA4A	9606.ENSP00000458162	9606.ENSP00000248437	0	0	0	0	0.062	0.149	0	0.454	0.526
ACTG1	ACTN4	9606.ENSP00000458162	9606.ENSP00000252699	0	0	0	0	0.176	0.259	0.800	0.616	0.946
ACTG1	ITGAV	9606.ENSP00000458162	9606.ENSP00000261023	0	0	0	0	0.062	0	0.600	0.269	0.702
ACTG1	ATP5B	9606.ENSP00000458162	9606.ENSP00000262030	0	0	0	0	0.199	0.117	0	0.522	0.632
ACTG1	TUBB4A	9606.ENSP00000458162	9606.ENSP00000264071	0	0	0	0	0.085	0.166	0	0.320	0.435
ACTG1	YWHAE	9606.ENSP00000458162	9606.ENSP00000264335	0	0	0	0	0.144	0.103	0	0.355	0.462
ACTG1	ARHGDIA	9606.ENSP00000458162	9606.ENSP00000269321	0	0	0	0	0.181	0.082	0	0.345	0.465
ACTG1	RPS11	9606.ENSP00000458162	9606.ENSP00000270625	0	0	0	0	0.094	0.078	0	0.365	0.423
ACTG1	CALM2	9606.ENSP00000458162	9606.ENSP00000272298	0	0	0	0	0.062	0.247	0	0.287	0.452
ACTG1	RPS27A	9606.ENSP00000458162	9606.ENSP00000272317	0	0.005	0	0	0.090	0.141	0	0.375	0.469
ACTG1	FTH1	9606.ENSP00000458162	9606.ENSP00000273550	0	0	0	0	0.063	0.255	0	0.279	0.452
ACTG1	EGFR	9606.ENSP00000458162	9606.ENSP00000275493	0	0	0	0	0	0	0	0.443	0.443
ACTG1	MYL9	9606.ENSP00000458162	9606.ENSP00000279022	0	0	0	0	0.063	0.153	0.800	0.407	0.893
ACTG1	RHOC	9606.ENSP00000458162	9606.ENSP00000285735	0	0	0	0	0.161	0.142	0.600	0.313	0.775
ACTG1	ARPC2	9606.ENSP00000458162	9606.ENSP00000295685	0	0	0	0	0.107	0.233	0.600	0.525	0.852
ACTG1	CCT3	9606.ENSP00000458162	9606.ENSP00000295688	0	0	0	0	0.097	0.227	0	0.317	0.481
ACTG1	ANXA5	9606.ENSP00000458162	9606.ENSP00000296511	0	0	0	0	0.096	0.243	0	0.904	0.929
ACTG1	ITGA2	9606.ENSP00000458162	9606.ENSP00000296585	0	0	0	0	0	0	0.600	0.258	0.690
ACTG1	SCIN	9606.ENSP00000458162	9606.ENSP00000297029	0	0	0	0	0.062	0.315	0	0.234	0.465
ACTG1	HSPA9	9606.ENSP00000458162	9606.ENSP00000297185	0	0	0	0	0.062	0.111	0	0.378	0.437
ACTG1	PPIB	9606.ENSP00000458162	9606.ENSP00000300026	0	0	0	0	0.107	0.060	0	0.399	0.452
ACTG1	PDIA3	9606.ENSP00000458162	9606.ENSP00000300289	0	0	0	0	0.104	0.130	0	0.351	0.450
ACTG1	TUBA1A	9606.ENSP00000458162	9606.ENSP00000301071	0	0	0	0	0.097	0.149	0	0.559	0.632
ACTG1	GUSB	9606.ENSP00000458162	9606.ENSP00000302728	0	0	0	0	0	0	0	0.711	0.711
ACTG1	RPS9	9606.ENSP00000458162	9606.ENSP00000302896	0	0	0	0	0.063	0	0	0.454	0.467
ACTG1	BANF1	9606.ENSP00000458162	9606.ENSP00000310275	0	0	0	0	0.076	0.344	0	0.229	0.492
ACTG1	RPL4	9606.ENSP00000458162	9606.ENSP00000311430	0	0	0	0	0.110	0.122	0	0.523	0.595
ACTG1	BAIAP2	9606.ENSP00000458162	9606.ENSP00000316338	0	0	0	0	0.053	0	0.800	0.134	0.821
ACTG1	BIN1	9606.ENSP00000458162	9606.ENSP00000316779	0	0	0	0	0.063	0.356	0	0.285	0.531
ACTG1	RUVBL1	9606.ENSP00000458162	9606.ENSP00000318297	0	0	0	0	0.090	0.870	0	0.283	0.907
ACTG1	PKM	9606.ENSP00000458162	9606.ENSP00000320171	0	0	0	0	0.183	0	0	0.343	0.440
ACTG1	TUBB3	9606.ENSP00000458162	9606.ENSP00000320295	0	0	0	0	0.085	0.158	0	0.435	0.527
ACTG1	CALR	9606.ENSP00000458162	9606.ENSP00000320866	0	0	0	0	0.102	0.339	0	0.328	0.566
ACTG1	RPLP2	9606.ENSP00000458162	9606.ENSP00000322419	0	0	0	0	0.096	0.226	0	0.217	0.405
ACTG1	PLEC	9606.ENSP00000458162	9606.ENSP00000323856	0	0	0	0	0.105	0.330	0	0.374	0.592
ACTG1	HSPA5	9606.ENSP00000458162	9606.ENSP00000324173	0	0	0	0	0.091	0.192	0	0.503	0.604
ACTG1	P4HB	9606.ENSP00000458162	9606.ENSP00000327801	0	0	0	0	0.111	0.339	0	0.351	0.585
ACTG1	HBB	9606.ENSP00000458162	9606.ENSP00000333994	0	0	0	0	0	0.065	0	0.390	0.405
ACTG1	HSP90AA1	9606.ENSP00000458162	9606.ENSP00000335153	0	0	0	0	0.099	0.201	0	0.550	0.648
ACTG1	TUBB	9606.ENSP00000458162	9606.ENSP00000339001	0	0	0	0	0.191	0.166	0	0.645	0.740
ACTG1	EEF1A1	9606.ENSP00000458162	9606.ENSP00000339063	0	0	0	0	0.281	0.420	0	0.635	0.834
ACTG1	TUBB4B	9606.ENSP00000458162	9606.ENSP00000341289	0	0	0	0	0.147	0.166	0	0.466	0.587
ACTG1	CTNNB1	9606.ENSP00000458162	9606.ENSP00000344456	0	0	0	0	0.095	0.125	0	0.515	0.583
ACTG1	TPM4	9606.ENSP00000458162	9606.ENSP00000345230	0	0	0	0	0.161	0.259	0	0.653	0.766
ACTG1	ANXA2	9606.ENSP00000458162	9606.ENSP00000346032	0	0	0	0	0.097	0.078	0	0.560	0.602
ACTG1	FN1	9606.ENSP00000458162	9606.ENSP00000346839	0	0	0	0	0	0.270	0	0.587	0.685
ACTG1	RAC1	9606.ENSP00000458162	9606.ENSP00000348461	0	0	0	0	0	0.142	0.600	0.316	0.745
ACTG1	TPM1	9606.ENSP00000458162	9606.ENSP00000351022	0	0	0	0	0.109	0.259	0	0.508	0.647
ACTG1	VCP	9606.ENSP00000458162	9606.ENSP00000351777	0	0	0	0	0.119	0.122	0	0.373	0.473
ACTG1	TFRC	9606.ENSP00000458162	9606.ENSP00000353224	0	0	0	0	0.063	0	0	0.488	0.500
ACTG1	MSN	9606.ENSP00000458162	9606.ENSP00000353408	0	0	0	0	0.129	0.159	0.800	0.450	0.908
ACTG1	MYH10	9606.ENSP00000458162	9606.ENSP00000353590	0	0	0	0	0.066	0.369	0.800	0.457	0.927
ACTG1	CAPZA2	9606.ENSP00000458162	9606.ENSP00000354947	0	0	0	0	0.079	0.285	0	0.312	0.508
ACTG1	EZR	9606.ENSP00000458162	9606.ENSP00000356042	0	0	0	0	0.085	0.159	0.800	0.384	0.892
ACTG1	SPTA1	9606.ENSP00000458162	9606.ENSP00000357129	0	0	0	0	0	0.078	0	0.459	0.480
ACTG1	MYO6	9606.ENSP00000458162	9606.ENSP00000358994	0	0	0	0	0.062	0.235	0.600	0.295	0.770
ACTG1	HSP90AB1	9606.ENSP00000458162	9606.ENSP00000360609	0	0	0	0	0.105	0.201	0	0.696	0.764
ACTG1	CAP1	9606.ENSP00000458162	9606.ENSP00000361883	0	0	0	0	0.143	0.646	0	0.316	0.774
ACTG1	PGK1	9606.ENSP00000458162	9606.ENSP00000362413	0	0	0	0	0.178	0.253	0	0.668	0.778
ACTG1	GSN	9606.ENSP00000458162	9606.ENSP00000362924	0	0	0	0	0.062	0.318	0	0.973	0.981
ACTG1	ANXA1	9606.ENSP00000458162	9606.ENSP00000366109	0	0	0	0	0.053	0.298	0	0.431	0.589
ACTG1	TUBB2A	9606.ENSP00000458162	9606.ENSP00000369703	0	0	0	0	0.105	0.166	0	0.648	0.715
ACTG1	YWHAQ	9606.ENSP00000458162	9606.ENSP00000371267	0	0	0	0	0.218	0.186	0	0.221	0.461
ACTG1	FSCN1	9606.ENSP00000458162	9606.ENSP00000371798	0	0	0	0	0.102	0.169	0	0.335	0.460
ACTG1	ANXA4	9606.ENSP00000458162	9606.ENSP00000377833	0	0	0	0	0.047	0.339	0	0.547	0.690
ACTG1	ALDOA	9606.ENSP00000458162	9606.ENSP00000378669	0	0	0	0	0.123	0.057	0	0.837	0.854
ACTG1	YWHAZ	9606.ENSP00000458162	9606.ENSP00000379287	0	0	0	0	0.117	0.186	0	0.682	0.751
ACTG1	ITGB1	9606.ENSP00000458162	9606.ENSP00000379350	0	0	0	0	0.085	0.150	0.600	0.385	0.783
ACTG1	ATP5A1	9606.ENSP00000458162	9606.ENSP00000381736	0	0	0	0	0.148	0.057	0	0.324	0.409
ACTG1	RDX	9606.ENSP00000458162	9606.ENSP00000384136	0	0	0	0	0.064	0.159	0.800	0.291	0.873
ACTG1	CTNNA2	9606.ENSP00000458162	9606.ENSP00000384638	0	0	0	0	0.047	0.078	0.800	0.191	0.838
ACTG1	ITGA6	9606.ENSP00000458162	9606.ENSP00000386896	0	0	0	0	0.062	0	0.600	0.315	0.720
ACTG1	RPS18	9606.ENSP00000458162	9606.ENSP00000393241	0	0	0	0	0.107	0.061	0	0.535	0.576
ACTG1	CD44	9606.ENSP00000458162	9606.ENSP00000398632	0	0	0	0	0	0	0	0.464	0.464
ACTG1	HRAS	9606.ENSP00000458162	9606.ENSP00000407586	0	0	0	0	0	0.317	0	0.458	0.615
ACTG1	PRKCA	9606.ENSP00000458162	9606.ENSP00000408695	0	0	0	0	0.062	0.254	0.800	0.194	0.872
ACTG1	PTPRC	9606.ENSP00000458162	9606.ENSP00000411355	0	0	0	0	0	0.059	0	0.539	0.547
ACTG1	RPL10	9606.ENSP00000458162	9606.ENSP00000413436	0	0	0	0	0.109	0.255	0	0.207	0.428
ACTG1	PPIA	9606.ENSP00000458162	9606.ENSP00000419425	0	0	0	0	0.151	0.060	0	0.441	0.515
ACTG1	HSPA8	9606.ENSP00000458162	9606.ENSP00000432083	0	0	0	0	0.118	0.184	0	0.509	0.616
ACTG1	CFL1	9606.ENSP00000458162	9606.ENSP00000432660	0	0	0	0	0.279	0.798	0.800	0.752	0.991
ACTG1	LDHA	9606.ENSP00000458162	9606.ENSP00000445175	0	0	0	0	0.107	0	0	0.523	0.556
ACTG1	VIM	9606.ENSP00000458162	9606.ENSP00000446007	0	0	0	0	0.086	0.349	0	0.511	0.683
ACTG1	MYL6	9606.ENSP00000458162	9606.ENSP00000446955	0	0	0	0	0.147	0.212	0.800	0.343	0.899
ACTG1	RPLP0	9606.ENSP00000458162	9606.ENSP00000449328	0	0	0	0	0.177	0.213	0	0.714	0.799
ACTG1	RPS5	9606.ENSP00000458162	9606.ENSP00000472985	0	0	0	0	0.100	0.254	0	0.231	0.438
ACTG1	GFAP	9606.ENSP00000458162	9606.ENSP00000468500	0	0	0	0	0.049	0	0	0.454	0.458
ACTG1	FAM213A	9606.ENSP00000458162	9606.ENSP00000482445	0	0	0	0	0	0	0	0.476	0.476
ACTG1	H6PD	9606.ENSP00000458162	9606.ENSP00000473348	0	0	0	0	0.062	0.151	0	0.413	0.491
ACTG1	CLTC	9606.ENSP00000458162	9606.ENSP00000479606	0	0	0	0	0.085	0.133	0	0.424	0.504
ACTG1	MYL12B	9606.ENSP00000458162	9606.ENSP00000463559	0	0	0	0	0.107	0.153	0.600	0.425	0.803
ACTG1	WASF2	9606.ENSP00000458162	9606.ENSP00000483313	0	0	0	0	0	0.058	0.800	0.245	0.845
ACTG1	MYH14	9606.ENSP00000458162	9606.ENSP00000470298	0	0	0	0	0.062	0.342	0.800	0.401	0.916
